Order ID,Customer ID,Product ID,Region,Order Date,Sales
CA-2018-129021,PO-18850,FUR-FU-10001852,South,2018-08-23,2.784
CA-2018-129021,PO-18850,OFF-PA-10000141,South,2018-08-23,8.72
CA-2015-123253,DE-13255,OFF-AR-10002804,East,2015-08-22,3.912
CA-2017-121601,MO-17500,OFF-EN-10003862,Central,2017-10-04,59.752
CA-2015-162278,AH-10585,FUR-FU-10000448,West,2015-10-26,63.92
CA-2015-162278,AH-10585,TEC-PH-10000526,West,2015-10-26,383.96
CA-2017-161095,CS-12250,OFF-BI-10002764,West,2017-06-28,7.752
CA-2017-161095,CS-12250,OFF-BI-10001524,West,2017-06-28,33.568
CA-2015-125829,WB-21850,TEC-PH-10001079,West,2015-11-04,666.344
CA-2015-125829,WB-21850,FUR-TA-10002041,West,2015-11-04,573.728
CA-2015-125829,WB-21850,OFF-BI-10001036,West,2015-11-04,21.936
CA-2015-125829,WB-21850,OFF-PA-10000223,West,2015-11-04,19.44
CA-2015-125829,WB-21850,TEC-MA-10003246,West,2015-11-04,447.968
CA-2015-123127,SP-20620,OFF-AP-10001962,East,2015-09-08,16.78
CA-2016-115945,AB-10165,OFF-AR-10004062,West,2016-06-25,20.96
CA-2016-115945,AB-10165,OFF-BI-10004330,West,2016-06-25,88.752
CA-2016-115945,AB-10165,OFF-ST-10001963,West,2016-06-25,304.23
CA-2016-136735,HA-14920,OFF-EN-10002230,West,2016-07-26,167.86
US-2018-136189,DC-13285,FUR-FU-10000175,South,2018-12-07,82.38
CA-2015-152345,ST-20530,TEC-PH-10004897,West,2015-12-29,23.976
CA-2015-152345,ST-20530,OFF-ST-10003123,West,2015-12-29,33.29
US-2016-147662,KB-16315,OFF-BI-10001658,East,2016-02-14,14.952
US-2016-147662,KB-16315,TEC-PH-10002834,East,2016-02-14,323.982
US-2016-147662,KB-16315,OFF-BI-10002160,East,2016-02-14,2.286
US-2016-147662,KB-16315,OFF-AR-10004999,East,2016-02-14,14.352
US-2016-147662,KB-16315,TEC-AC-10003280,East,2016-02-14,71.976
CA-2017-153346,TB-21355,OFF-AR-10000315,East,2017-01-25,9.21
CA-2017-153346,TB-21355,OFF-PA-10000007,East,2017-01-25,18.0
CA-2018-118360,JC-15775,OFF-PA-10000791,East,2018-04-01,42.93
CA-2018-149853,PO-18850,OFF-PA-10000556,South,2018-10-03,15.552
CA-2018-149853,PO-18850,OFF-AP-10000804,South,2018-10-03,17.92
CA-2018-107909,SS-20875,TEC-AC-10001998,West,2018-09-01,19.99
CA-2018-107909,SS-20875,OFF-BI-10003476,West,2018-09-01,22.92
CA-2016-112375,RD-19720,TEC-AC-10003237,South,2016-12-21,50.88
CA-2016-112375,RD-19720,OFF-EN-10003798,South,2016-12-21,27.312
CA-2016-154795,GZ-14470,OFF-EN-10003068,West,2016-12-20,7.92
CA-2016-154795,GZ-14470,FUR-FU-10002088,West,2016-12-20,14.368
CA-2016-125234,SN-20710,TEC-AC-10000158,West,2016-11-27,107.97
CA-2016-125234,SN-20710,OFF-PA-10000482,West,2016-11-27,113.82
CA-2018-133501,DK-12895,OFF-PA-10004888,South,2018-08-27,5.184
US-2015-129609,VM-21835,OFF-AR-10003478,Central,2015-03-22,16.28
CA-2018-130309,GB-14575,OFF-ST-10003208,South,2018-12-17,544.38
CA-2018-105410,ND-18370,OFF-BI-10004970,West,2018-03-19,19.824
CA-2018-105410,ND-18370,TEC-PH-10000038,West,2018-03-19,657.504
CA-2018-105410,ND-18370,TEC-AC-10001552,West,2018-03-19,99.54
CA-2018-105410,ND-18370,TEC-AC-10002926,West,2018-03-19,199.96
CA-2017-120355,MM-17260,FUR-CH-10001394,East,2017-09-18,631.782
CA-2017-120355,MM-17260,FUR-FU-10004053,East,2017-09-18,60.72
CA-2018-169894,MV-17485,OFF-BI-10004230,West,2018-11-24,20.724
CA-2018-169894,MV-17485,OFF-ST-10000060,West,2018-11-24,415.872
US-2018-100482,JL-15130,OFF-ST-10001325,East,2018-04-11,16.768
US-2018-100482,JL-15130,TEC-AC-10003441,East,2018-04-11,27.12
CA-2018-107748,AG-10330,TEC-PH-10003215,West,2018-12-10,95.84
CA-2018-107748,AG-10330,OFF-PA-10002005,West,2018-12-10,12.96
CA-2018-153654,MD-17860,OFF-BI-10004465,South,2018-11-24,19.008
CA-2016-155600,RO-19780,OFF-BI-10000545,South,2016-12-04,1598.058
CA-2016-155600,RO-19780,OFF-AR-10003752,South,2016-12-04,36.96
CA-2018-162565,RR-19315,OFF-PA-10001937,Central,2018-12-11,10.368
CA-2018-162565,RR-19315,FUR-FU-10004306,Central,2018-12-11,77.72
CA-2018-162565,RR-19315,FUR-CH-10003973,Central,2018-12-11,520.464
CA-2017-127642,CP-12340,OFF-PA-10000565,East,2017-05-21,111.96
US-2018-163195,LL-16840,TEC-PH-10003875,South,2018-02-17,29.16
CA-2018-111332,NC-18340,OFF-AR-10001953,Central,2018-05-20,131.94
CA-2018-111332,NC-18340,OFF-AR-10001374,Central,2018-05-20,25.92
CA-2018-111332,NC-18340,OFF-ST-10003816,Central,2018-05-20,704.76
CA-2018-111332,NC-18340,OFF-FA-10001843,Central,2018-05-20,7.41
CA-2018-111332,NC-18340,OFF-AR-10000657,Central,2018-05-20,21.5
CA-2018-117044,HA-14920,OFF-FA-10000936,Central,2018-09-11,10.528
CA-2018-117044,HA-14920,OFF-PA-10003657,Central,2018-09-11,20.544
US-2017-165078,MA-17995,OFF-BI-10001989,Central,2017-11-05,104.9
US-2017-165078,MA-17995,OFF-AR-10002987,Central,2017-11-05,39.68
US-2017-165078,MA-17995,OFF-LA-10000414,Central,2017-11-05,51.75
US-2018-169320,LH-16900,OFF-AR-10003602,Central,2018-07-23,11.68
US-2018-169320,LH-16900,TEC-AC-10002550,Central,2018-07-23,159.75
CA-2017-158575,SB-20290,OFF-AP-10002998,East,2017-11-18,103.968
CA-2015-166954,BT-11305,FUR-FU-10003708,West,2015-04-25,303.25
CA-2015-166954,BT-11305,OFF-AP-10001391,West,2015-04-25,270.72
CA-2015-166954,BT-11305,FUR-CH-10003973,West,2015-04-25,1487.04
CA-2016-140830,PS-18970,OFF-EN-10000461,South,2016-11-30,17.48
CA-2016-140830,PS-18970,OFF-EN-10002831,South,2016-11-30,71.88
CA-2016-152891,TB-21625,OFF-AR-10004648,West,2016-10-25,60.45
CA-2016-152891,TB-21625,FUR-TA-10001857,West,2016-10-25,253.176
US-2016-122784,RA-19915,OFF-BI-10000546,Central,2016-07-20,2.88
US-2016-122784,RA-19915,FUR-BO-10004690,Central,2016-07-20,384.944
US-2016-122784,RA-19915,TEC-PH-10001557,Central,2016-07-20,153.584
US-2016-122784,RA-19915,FUR-BO-10002545,Central,2016-07-20,913.43
CA-2017-156811,BP-11095,OFF-AP-10001366,West,2017-10-27,43.92
CA-2017-156811,BP-11095,OFF-BI-10001628,West,2017-10-27,25.032
CA-2018-111556,CD-11920,OFF-PA-10003651,East,2018-11-20,46.76
CA-2018-111556,CD-11920,FUR-BO-10003159,East,2018-11-20,183.968
CA-2018-111556,CD-11920,TEC-PH-10001459,East,2018-11-20,1259.97
CA-2018-111556,CD-11920,OFF-AR-10004602,East,2018-11-20,68.97
CA-2017-108868,KB-16585,OFF-AR-10001953,Central,2017-09-08,70.368
CA-2017-108868,KB-16585,TEC-PH-10000923,Central,2017-09-08,59.96
CA-2015-142965,SW-20245,OFF-ST-10002583,East,2015-07-20,25.984
CA-2015-142965,SW-20245,OFF-BI-10000977,East,2015-07-20,27.36
CA-2017-148740,AH-10690,TEC-PH-10002549,West,2017-11-15,361.376
US-2015-138758,JL-15835,FUR-CH-10002880,East,2015-07-07,172.186
US-2015-138758,JL-15835,FUR-FU-10003039,East,2015-07-07,69.008
CA-2017-131737,GZ-14470,OFF-EN-10003055,East,2017-03-17,199.9
CA-2017-131737,GZ-14470,OFF-AP-10002945,East,2017-03-17,901.95
CA-2017-131737,GZ-14470,FUR-FU-10004306,East,2017-03-17,971.5
CA-2017-114538,RC-19825,OFF-AR-10002445,West,2017-12-26,11.328
CA-2015-127936,CL-12565,OFF-AR-10002445,East,2015-09-02,21.24
CA-2016-164336,MW-18220,TEC-AC-10002345,East,2016-07-05,34.8
CA-2016-164336,MW-18220,OFF-ST-10001558,East,2016-07-05,38.976
CA-2017-100041,BF-10975,OFF-PA-10001622,Central,2017-11-20,9.08
CA-2017-100041,BF-10975,OFF-PA-10000418,Central,2017-11-20,314.55
CA-2017-100041,BF-10975,OFF-BI-10000343,Central,2017-11-20,4.91
US-2015-154879,SN-20710,OFF-LA-10004425,West,2015-05-06,5.78
US-2015-154879,SN-20710,OFF-AR-10001897,West,2015-05-06,107.94
CA-2015-130624,TB-21280,OFF-PA-10003883,East,2015-06-21,19.65
CA-2015-130624,TB-21280,TEC-PH-10003963,East,2015-06-21,617.97
CA-2015-130624,TB-21280,OFF-AP-10001303,East,2015-06-21,59.7
CA-2018-132339,JB-15400,OFF-BI-10003925,East,2018-08-19,387.99
CA-2015-153983,AH-10210,TEC-PH-10004586,West,2015-11-29,575.92
CA-2015-153983,AH-10210,OFF-FA-10003495,West,2015-11-29,30.4
CA-2018-112900,KL-16645,OFF-BI-10002867,Central,2018-04-09,478.24
CA-2015-160157,MH-17455,FUR-FU-10003773,East,2015-12-20,190.848
CA-2015-139633,EC-14050,OFF-BI-10002954,East,2015-12-17,5.484
CA-2016-163090,GH-14665,OFF-SU-10002537,Central,2016-11-17,40.92
CA-2015-117016,SC-20095,OFF-AR-10001374,South,2015-03-04,15.552
CA-2018-159464,TB-21355,OFF-AP-10001492,South,2018-05-18,17.24
CA-2018-159464,TB-21355,FUR-BO-10003546,South,2018-05-18,302.94
CA-2018-159464,TB-21355,TEC-PH-10002185,South,2018-05-18,34.75
CA-2018-159464,TB-21355,OFF-BI-10000315,South,2018-05-18,113.94
CA-2018-159464,TB-21355,TEC-PH-10002350,South,2018-05-18,55.98
US-2018-103226,DW-13195,OFF-PA-10002666,West,2018-09-22,27.18
CA-2018-119452,CL-12565,FUR-CH-10004495,Central,2018-03-21,1805.88
CA-2018-147725,LT-17110,OFF-AR-10001725,East,2018-09-14,70.95
CA-2017-168893,AP-10915,OFF-FA-10002280,South,2017-11-03,20.0
CA-2017-168893,AP-10915,OFF-AR-10001770,South,2017-11-03,7.98
CA-2017-168893,AP-10915,FUR-FU-10002885,South,2017-11-03,24.1
CA-2017-168893,AP-10915,OFF-AR-10003772,South,2017-11-03,8.75
CA-2017-168893,AP-10915,FUR-TA-10003392,South,2017-11-03,842.94
CA-2017-163398,CB-12415,OFF-BI-10000014,Central,2017-05-03,2.182
CA-2017-163398,CB-12415,OFF-AR-10003217,Central,2017-05-03,27.384
CA-2017-163398,CB-12415,OFF-AP-10002403,Central,2017-05-03,26.406
CA-2017-162726,MT-17815,OFF-PA-10001972,Central,2017-12-27,10.368
CA-2017-162726,MT-17815,OFF-PA-10004041,Central,2017-12-27,23.68
US-2017-111290,DK-13375,TEC-AC-10004975,Central,2017-07-22,109.95
US-2017-111290,DK-13375,OFF-ST-10001932,Central,2017-07-22,965.85
US-2017-111290,DK-13375,OFF-AR-10001761,Central,2017-07-22,29.2
US-2017-111290,DK-13375,OFF-PA-10002262,Central,2017-07-22,32.4
US-2015-147704,SR-20740,OFF-EN-10004483,Central,2015-11-16,78.35
US-2015-147704,SR-20740,OFF-PA-10003270,Central,2015-11-16,31.68
US-2015-147704,SR-20740,OFF-BI-10001634,Central,2015-11-16,29.12
US-2015-147704,SR-20740,OFF-ST-10000675,Central,2015-11-16,169.45
CA-2016-121965,LH-17155,FUR-FU-10000732,West,2016-06-19,12.56
CA-2016-121965,LH-17155,OFF-PA-10004355,West,2016-06-19,6.48
CA-2016-121965,LH-17155,OFF-EN-10000056,West,2016-06-19,186.69
CA-2017-147137,AA-10645,FUR-FU-10000221,West,2017-07-04,25.4
CA-2017-147137,AA-10645,OFF-EN-10003567,West,2017-07-04,43.96
CA-2017-147137,AA-10645,FUR-BO-10001811,West,2017-07-04,1279.165
CA-2017-147137,AA-10645,OFF-ST-10002486,West,2017-07-04,27.92
US-2016-146745,AS-10630,FUR-CH-10002372,West,2016-09-03,129.568
US-2016-146745,AS-10630,OFF-BI-10003274,West,2016-09-03,6.368
CA-2018-115175,MC-17575,OFF-PA-10001878,West,2018-08-07,244.55
CA-2018-105851,SE-20110,OFF-SU-10002881,West,2018-03-13,1332.496
US-2018-125717,DS-13030,FUR-FU-10001979,West,2018-09-28,32.776
US-2018-125717,DS-13030,OFF-ST-10001522,West,2018-09-28,147.184
US-2018-125717,DS-13030,TEC-AC-10003657,West,2018-09-28,54.384
US-2018-125717,DS-13030,OFF-BI-10001718,West,2018-09-28,76.776
US-2018-125717,DS-13030,OFF-PA-10003022,West,2018-09-28,14.352
US-2018-125717,DS-13030,OFF-AP-10000891,West,2018-09-28,209.792
CA-2016-163895,NS-18640,OFF-BI-10004970,West,2016-08-07,3.304
CA-2018-168641,KA-16525,OFF-AR-10003759,East,2018-11-24,16.38
CA-2018-168641,KA-16525,OFF-EN-10003001,East,2018-11-24,167.96
CA-2018-168641,KA-16525,FUR-BO-10000780,East,2018-11-24,321.568
CA-2018-168641,KA-16525,OFF-PA-10001972,East,2018-11-24,12.96
CA-2018-156895,DJ-13510,FUR-CH-10003535,East,2018-05-08,128.058
CA-2018-121300,MG-17680,FUR-CH-10003774,East,2018-09-29,63.686
CA-2018-121300,MG-17680,TEC-AC-10004571,East,2018-09-29,239.976
CA-2018-121300,MG-17680,FUR-TA-10004442,East,2018-09-29,344.22
CA-2018-121300,MG-17680,OFF-PA-10002787,East,2018-09-29,15.552
CA-2018-121300,MG-17680,FUR-FU-10004586,East,2018-09-29,21.248
CA-2018-121300,MG-17680,OFF-PA-10002606,East,2018-09-29,8.448
CA-2018-130211,BD-11620,OFF-ST-10000129,Central,2018-10-22,333.09
CA-2018-130211,BD-11620,FUR-TA-10003748,Central,2018-10-22,248.98
CA-2015-147235,CD-11920,OFF-PA-10004948,East,2015-03-24,24.9
CA-2017-109365,XP-21865,OFF-FA-10001561,West,2017-11-03,15.26
CA-2017-109365,XP-21865,OFF-AP-10002998,West,2017-11-03,43.32
CA-2017-109365,XP-21865,OFF-BI-10003981,West,2017-11-03,43.584
CA-2017-109365,XP-21865,OFF-PA-10001725,West,2017-11-03,116.28
CA-2017-109365,XP-21865,OFF-BI-10002071,West,2017-11-03,9.296
CA-2017-109365,XP-21865,OFF-PA-10000477,West,2017-11-03,19.44
CA-2017-109365,XP-21865,OFF-PA-10004359,West,2017-11-03,314.55
CA-2016-162621,CA-12055,OFF-BI-10000962,Central,2016-09-05,16.27
CA-2016-162621,CA-12055,OFF-SU-10003567,Central,2016-09-05,69.12
CA-2016-162621,CA-12055,OFF-BI-10003708,Central,2016-09-05,4.47
CA-2018-105921,JM-15250,FUR-TA-10001095,West,2018-08-14,418.296
CA-2015-150798,JK-15730,TEC-CO-10001571,East,2015-12-01,659.988
CA-2015-150798,JK-15730,FUR-FU-10000221,East,2015-12-01,8.128
CA-2015-150798,JK-15730,OFF-PA-10001972,East,2015-12-01,36.288
CA-2015-150798,JK-15730,FUR-CH-10000015,East,2015-12-01,909.72
CA-2018-112753,CC-12670,FUR-BO-10004015,West,2018-06-18,917.9235
CA-2018-112753,CC-12670,OFF-PA-10002036,West,2018-06-18,38.88
CA-2018-155075,GW-14605,OFF-BI-10003650,East,2018-12-02,631.176
CA-2015-103401,GR-14560,OFF-PA-10003309,West,2015-11-21,12.96
CA-2017-124814,FM-14215,OFF-PA-10002787,West,2017-04-10,12.96
CA-2017-124814,FM-14215,OFF-BI-10000174,West,2017-04-10,23.2
CA-2015-116757,MS-17980,OFF-PA-10002005,Central,2015-06-30,25.92
CA-2015-116757,MS-17980,OFF-FA-10002815,Central,2015-06-30,21.312
US-2015-138247,BF-11170,TEC-PH-10000213,West,2015-12-24,173.656
US-2015-138247,BF-11170,OFF-AP-10000828,West,2015-12-24,361.96
US-2015-138247,BF-11170,TEC-AC-10004708,West,2015-12-24,62.85
US-2015-138247,BF-11170,TEC-PH-10001530,West,2015-12-24,818.376
US-2015-138247,BF-11170,OFF-ST-10002301,West,2015-12-24,20.34
US-2015-138247,BF-11170,FUR-FU-10002554,West,2015-12-24,23.99
CA-2018-167003,VS-21820,FUR-TA-10001520,West,2018-05-23,171.288
CA-2017-119935,KM-16225,FUR-FU-10001085,Central,2017-11-10,37.3
CA-2017-119935,KM-16225,OFF-BI-10001597,Central,2017-11-10,81.96
CA-2017-118969,LP-17095,OFF-BI-10002429,West,2017-10-02,54.792
CA-2017-145240,BG-11740,OFF-ST-10001590,Central,2017-09-06,10.784
CA-2017-120873,BW-11200,FUR-CH-10000847,South,2017-10-27,290.98
US-2018-111920,PS-18970,OFF-AR-10003179,Central,2018-10-22,36.44
US-2017-128678,RB-19570,OFF-PA-10000807,West,2017-09-15,21.4
US-2017-128678,RB-19570,OFF-BI-10002103,West,2017-09-15,48.664
CA-2017-101385,JW-16075,OFF-AR-10004441,West,2017-09-25,16.56
CA-2018-107167,ND-18460,OFF-ST-10003805,South,2018-06-10,1347.52
CA-2015-109491,LC-16930,TEC-AC-10001284,Central,2015-02-20,62.31
CA-2015-109491,LC-16930,FUR-FU-10000221,Central,2015-02-20,20.32
CA-2018-105445,BP-11095,OFF-FA-10001229,West,2018-02-20,9.432
CA-2015-107454,RD-19720,OFF-LA-10001569,East,2015-11-02,34.86
CA-2015-107454,RD-19720,FUR-FU-10004018,East,2015-11-02,89.34
US-2018-105046,BE-11335,TEC-PH-10004536,East,2018-07-17,269.98
US-2018-105046,BE-11335,OFF-PA-10004353,East,2018-07-17,99.9
US-2018-105046,BE-11335,FUR-FU-10004848,East,2018-07-17,39.08
CA-2018-152856,RS-19765,TEC-AC-10004864,East,2018-09-08,116.832
CA-2017-134691,KC-16540,OFF-BI-10002393,Central,2017-11-14,2.296
CA-2017-118759,MB-17305,FUR-CH-10002335,East,2017-11-14,408.006
CA-2017-118759,MB-17305,OFF-ST-10001590,East,2017-11-14,40.44
CA-2015-140403,TN-21040,FUR-CH-10002774,West,2015-10-10,122.352
CA-2015-140403,TN-21040,OFF-EN-10001219,West,2015-10-10,15.28
CA-2016-163104,MC-18130,OFF-PA-10001947,West,2016-03-19,11.96
CA-2018-138464,VF-21715,FUR-FU-10003142,West,2018-07-08,15.84
CA-2018-138464,VF-21715,OFF-BI-10001543,West,2018-07-08,86.376
CA-2018-138464,VF-21715,OFF-AR-10003560,West,2018-07-08,18.24
CA-2018-138464,VF-21715,OFF-AR-10004757,West,2018-07-08,13.12
CA-2016-104129,ES-14080,TEC-PH-10003800,East,2016-02-27,105.98
CA-2016-104129,ES-14080,FUR-TA-10004152,East,2016-02-27,493.92
US-2018-132206,MK-17905,OFF-BI-10000756,Central,2018-06-16,5.936
CA-2018-113474,TM-21490,OFF-EN-10004206,Central,2018-03-30,325.86
CA-2016-126557,RL-19615,FUR-CH-10004477,Central,2016-07-12,383.607
CA-2016-126557,RL-19615,TEC-PH-10003505,Central,2016-07-12,148.48
CA-2016-126557,RL-19615,TEC-PH-10000526,Central,2016-07-12,537.544
CA-2016-126557,RL-19615,OFF-BI-10003314,Central,2016-07-12,1.928
CA-2016-126557,RL-19615,OFF-AR-10003190,Central,2016-07-12,6.912
CA-2016-126557,RL-19615,FUR-FU-10001861,Central,2016-07-12,7.76
CA-2016-126557,RL-19615,TEC-PH-10003963,Central,2016-07-12,659.168
US-2018-107636,NM-18520,OFF-LA-10003388,East,2018-04-30,5.76
US-2015-165862,GK-14620,FUR-TA-10002855,West,2015-07-13,351.216
US-2015-106334,JF-15490,FUR-CH-10004886,West,2015-12-27,230.28
US-2015-106334,JF-15490,OFF-PA-10003657,West,2015-12-27,12.84
CA-2017-101448,EB-13930,OFF-BI-10004738,Central,2017-02-27,56.82
CA-2016-130218,SG-20470,OFF-FA-10003112,South,2016-03-23,31.56
CA-2016-130218,SG-20470,OFF-ST-10002486,South,2016-03-23,27.92
US-2018-117331,ND-18370,OFF-BI-10003984,West,2018-10-21,8.559
CA-2015-127383,CM-11815,OFF-EN-10004773,Central,2015-12-31,49.568
CA-2015-110219,EB-13870,FUR-CH-10001146,Central,2015-05-05,127.869
CA-2016-118871,HM-14860,OFF-EN-10003296,West,2016-12-04,271.44
CA-2016-118871,HM-14860,TEC-PH-10000193,West,2016-12-04,110.352
CA-2016-118871,HM-14860,FUR-FU-10002111,West,2016-12-04,36.4
CA-2018-129490,SJ-20125,FUR-CH-10003298,South,2018-09-26,419.136
CA-2015-101175,DM-12955,OFF-ST-10004950,West,2015-12-09,100.704
US-2018-149510,MC-17575,OFF-AP-10002350,South,2018-12-03,45.216
US-2018-149510,MC-17575,OFF-BI-10004233,South,2018-12-03,28.782
US-2018-149510,MC-17575,OFF-PA-10001892,South,2018-12-03,24.448
CA-2016-111990,DB-13660,OFF-BI-10003291,Central,2016-11-08,10.476
CA-2015-169460,NF-18595,FUR-FU-10004017,West,2015-04-19,76.14
US-2016-152128,NM-18445,OFF-AR-10002445,Central,2016-05-25,21.24
US-2016-152128,NM-18445,OFF-BI-10001718,Central,2016-05-25,127.96
CA-2018-126662,AB-10255,TEC-CO-10004202,West,2018-07-17,479.984
CA-2017-139395,MG-17650,TEC-PH-10002103,Central,2017-12-12,657.93
CA-2017-139395,MG-17650,FUR-FU-10003724,Central,2017-12-12,33.48
CA-2017-139395,MG-17650,OFF-AR-10003732,Central,2017-12-12,13.9
CA-2017-139395,MG-17650,OFF-ST-10000885,Central,2017-12-12,26.86
US-2015-121734,SE-20110,OFF-BI-10004817,West,2015-04-11,9.584
CA-2016-110947,AG-10765,OFF-BI-10001670,South,2016-06-09,113.1
US-2015-150126,AS-10045,OFF-PA-10002709,East,2015-07-27,65.78
CA-2016-164427,AR-10405,TEC-AC-10004469,South,2016-07-31,239.7
CA-2017-120250,AP-10720,FUR-FU-10003424,East,2017-09-19,25.632
CA-2017-121993,JB-16000,OFF-LA-10003720,East,2017-06-10,23.616
US-2017-100405,TS-21430,OFF-AR-10000390,West,2017-08-26,8.26
US-2018-163790,NL-18310,OFF-EN-10001335,West,2018-11-02,76.58
US-2018-163790,NL-18310,OFF-AR-10003469,West,2018-11-02,8.8
US-2018-163790,NL-18310,OFF-BI-10003718,West,2018-11-02,590.352
US-2018-163790,NL-18310,OFF-FA-10004838,West,2018-11-02,5.58
US-2018-163790,NL-18310,FUR-FU-10002508,West,2018-11-02,25.02
US-2018-163790,NL-18310,OFF-ST-10001511,West,2018-11-02,452.55
CA-2017-129868,MC-18130,OFF-SU-10000952,West,2017-12-26,17.76
CA-2017-129868,MC-18130,TEC-PH-10002275,West,2017-12-26,302.384
CA-2017-129868,MC-18130,FUR-CH-10003535,West,2017-12-26,146.352
CA-2017-129868,MC-18130,OFF-AP-10004052,West,2017-12-26,7.9
CA-2017-129868,MC-18130,FUR-TA-10003473,West,2017-12-26,902.712
CA-2017-129868,MC-18130,OFF-AR-10001897,West,2017-12-26,53.97
CA-2017-140564,TC-21475,OFF-AR-10000034,East,2017-12-05,33.92
US-2018-169502,MG-17650,OFF-SU-10004115,Central,2018-08-28,21.81
US-2018-169502,MG-17650,OFF-AP-10001947,Central,2018-08-28,91.6
CA-2016-146948,MG-17890,FUR-CH-10004853,East,2016-07-16,150.98
CA-2016-146948,MG-17890,OFF-EN-10000483,East,2016-07-16,137.25
CA-2016-146948,MG-17890,OFF-FA-10001332,East,2016-07-16,11.52
US-2016-113327,BF-11170,OFF-PA-10003790,South,2016-05-26,18.272
US-2016-113327,BF-11170,OFF-PA-10003134,South,2016-05-26,153.728
US-2016-113327,BF-11170,OFF-EN-10004459,South,2016-05-26,12.224
US-2016-113327,BF-11170,TEC-AC-10003628,South,2016-05-26,167.944
CA-2016-135020,MS-17770,TEC-PH-10004093,East,2016-05-28,45.99
CA-2016-135020,MS-17770,OFF-ST-10001490,East,2016-05-28,535.41
CA-2016-135020,MS-17770,OFF-BI-10000605,East,2016-05-28,6.096
CA-2016-135020,MS-17770,OFF-PA-10004255,East,2016-05-28,45.36
US-2018-141852,JE-15745,FUR-FU-10000023,West,2018-11-09,47.12
CA-2017-109407,HG-14965,OFF-BI-10000285,South,2017-01-24,31.36
US-2017-165953,EP-13915,OFF-AR-10000588,South,2017-12-31,47.616
US-2017-165953,EP-13915,OFF-PA-10002250,South,2017-12-31,23.48
CA-2017-144540,GH-14410,OFF-AP-10002457,Central,2017-09-05,62.79
CA-2017-144540,GH-14410,OFF-FA-10002763,Central,2017-09-05,28.44
CA-2016-159863,DS-13180,TEC-AC-10000109,Central,2016-09-04,134.376
CA-2016-117800,TH-21550,TEC-PH-10002415,East,2016-09-21,589.9
CA-2016-117800,TH-21550,FUR-CH-10000785,East,2016-09-21,542.94
CA-2018-145219,RM-19675,TEC-CO-10001449,West,2018-12-24,2879.952
CA-2018-145219,RM-19675,OFF-BI-10001670,West,2018-12-24,90.48
CA-2016-161214,SF-20965,OFF-ST-10001328,East,2016-10-05,77.55
CA-2018-147228,SO-20335,OFF-SU-10001225,South,2018-09-09,8.832
CA-2018-147228,SO-20335,OFF-PA-10000357,South,2018-09-09,177.536
CA-2018-147228,SO-20335,OFF-ST-10000046,South,2018-09-09,258.48
CA-2018-147228,SO-20335,FUR-FU-10000023,South,2018-09-09,14.136
CA-2017-101336,CK-12760,OFF-ST-10003455,East,2017-11-13,77.55
CA-2017-101336,CK-12760,OFF-ST-10000876,East,2017-11-13,24.88
CA-2017-101336,CK-12760,OFF-AR-10003582,East,2017-11-13,140.75
CA-2017-101336,CK-12760,OFF-ST-10004258,East,2017-11-13,36.63
US-2016-126235,GA-14725,FUR-FU-10000719,Central,2016-10-15,17.14
CA-2018-168396,BD-11725,OFF-LA-10001297,West,2018-08-03,51.75
CA-2018-168396,BD-11725,FUR-FU-10000723,West,2018-08-03,123.96
CA-2016-130456,DS-13180,FUR-BO-10003893,West,2016-08-21,586.398
CA-2016-130456,DS-13180,OFF-ST-10000736,West,2016-08-21,80.98
CA-2018-116288,BS-11380,OFF-ST-10000736,West,2018-03-12,242.94
CA-2018-168228,AP-10915,OFF-AR-10003373,West,2018-04-27,123.92
CA-2018-168228,AP-10915,OFF-AR-10000390,West,2018-04-27,12.39
CA-2018-168228,AP-10915,OFF-AR-10001725,West,2018-04-27,47.3
CA-2017-102162,JF-15565,TEC-CO-10001943,South,2017-09-11,1599.92
CA-2017-102162,JF-15565,OFF-EN-10002312,South,2017-09-11,11.09
CA-2018-130141,HA-14905,OFF-BI-10000831,West,2018-10-22,3.168
CA-2018-130141,HA-14905,FUR-CH-10000749,West,2018-10-22,579.136
CA-2016-147501,Co-12640,OFF-BI-10002003,West,2016-08-02,6.368
CA-2016-147501,Co-12640,TEC-MA-10001972,West,2016-08-02,558.4
CA-2017-143910,BC-11125,FUR-CH-10000225,East,2017-08-12,145.764
CA-2015-146885,EB-13840,OFF-PA-10001622,South,2015-05-30,13.62
CA-2017-139556,DB-13360,FUR-CH-10004983,East,2017-04-26,434.646
CA-2018-129357,KB-16585,OFF-PA-10003228,West,2018-05-14,440.19
CA-2018-129357,KB-16585,OFF-SU-10004498,West,2018-05-14,64.4
CA-2018-150987,AH-10120,OFF-PA-10001878,West,2018-04-08,244.55
CA-2018-150987,AH-10120,OFF-PA-10002923,West,2018-04-08,195.76
CA-2018-132647,GH-14410,OFF-PA-10001838,East,2018-02-17,11.76
CA-2018-132647,GH-14410,OFF-ST-10003123,East,2018-02-17,166.45
CA-2018-159107,KT-16480,OFF-FA-10001332,West,2018-06-24,2.88
CA-2015-160738,KH-16330,OFF-ST-10003442,Central,2015-05-05,45.248
CA-2016-112130,SV-20785,OFF-AR-10001468,East,2016-05-03,59.904
